,Entry_Date,Symbol,Entry_Price,Quantity,CostBasis,Exit_Date,Exit_Price,Net_Proceeds,Cap_Total
1498,2023-03-31,CMG,33.5558,11920.0,399985.136,2023-04-04,34.6968,413585.856,1852985.910442021
1497,2023-03-31,GOOGL,101.3,3948.0,399932.39999999997,2023-04-04,104.72,413434.56,1852985.910442021
1479,2023-03-31,GS,323.47,1236.0,399808.92000000004,2023-04-03,326.52,403578.72,1896837.6750327805
1476,2023-03-31,JPM,129.66,3084.0,399871.44,2023-04-03,130.16,401413.44,1896837.6750327805
1506,2023-03-31,MA,361.13,1107.0,399770.91,2023-04-06,361.47,400147.29000000004,1816639.4576345198
1487,2023-03-31,MSCI,553.5,722.0,399627.0,2023-04-03,557.37,402421.14,1896837.6750327805
1496,2023-03-31,NKE,120.92,3307.0,399882.44,2023-04-04,123.69,409042.83,1852985.910442021
1488,2023-04-03,BAC,28.64,13966.0,399986.24,2023-04-03,28.59,399287.94,1896837.6750327805
1490,2023-04-03,BLK,664.52,601.0,399376.51999999996,2023-04-03,666.41,400512.41,1896837.6750327805
1489,2023-04-03,JPM,129.91,3079.0,399992.89,2023-04-03,130.16,400762.64,1896837.6750327805
1519,2023-04-05,BX,80.29,4981.0,399924.49000000005,2023-04-11,83.4,415415.4,1829683.9538681689
1524,2023-04-05,JPM,126.8,3154.0,399927.2,2023-04-12,128.5,405289.0,1814449.0727237891
1516,2023-04-05,NVDA,26.8203,14914.0,399997.9542,2023-04-10,27.5701,411180.4714,1818606.9086395202
1521,2023-04-05,PRU,80.92,4943.0,399987.56,2023-04-11,85.41,422181.63,1829683.9538681689
1522,2023-04-06,BX,81.24,4923.0,399944.51999999996,2023-04-11,83.4,410578.2,1829683.9538681689
1523,2023-04-10,AMZN,100.96,3961.0,399902.56,2023-04-11,99.92,395783.12,1829683.9538681689
